id,game,url,rating,category,release_date,platforms,genres,themes,companies,description
1270,Darksiders,https://www.igdb.com/g/za,7.876277467920883,Main Game,"[""Sep 23, 2010 ()"", ""Mar 18, 2010 (Japan [JP])"", ""Mar 18, 2010 (Japan [JP])"", ""Jan 05, 2010 (North America [NA])"", ""Jan 08, 2010 (Europe [EU])"", ""Sep 23, 2010 (Worldwide [WW])"", ""Jan 05, 2010 (North America [NA])"", ""Jan 08, 2010 (Europe [EU])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""Linux""]","[""Adventure"", ""Hack and slash/Beat 'em up"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy"", ""Open world""]","[""Vigil Games"", ""THQ""]",
43,Deus Ex: Human Revolution,https://www.igdb.com/g/17,8.427916489275306,Main Game,"[""Aug 26, 2011 (Europe [EU])"", ""Aug 23, 2011 (North America [NA])"", ""Oct 20, 2011 (Japan [JP])"", ""Aug 25, 2011 (Australia [AU])"", ""Aug 23, 2011 (North America [NA])"", ""Aug 25, 2011 (Australia [AU])"", ""Aug 26, 2011 (Europe [EU])"", ""Apr 26, 2012 (Worldwide [WW])"", ""Aug 23, 2011 (North America [NA])"", ""Aug 25, 2011 (Australia [AU])"", ""Aug 26, 2011 (Europe [EU])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Puzzle"", ""Role-playing (RPG)"", ""Shooter""]","[""Action"", ""Science fiction"", ""Stealth""]","[""Feral Interactive"", ""Square Enix"", ""GRIP Entertainment"", ""Nixxes Software"", ""Eidos Montréal""]",
943,Colin McRae: Dirt,https://www.igdb.com/g/q7,7.864471069464933,Main Game,"[""Jun 15, 2007 (Europe [EU])"", ""Sep 11, 2007 (North America [NA])"", ""Jun 29, 2007 (Australia [AU])"", ""Sep 14, 2007 (Europe [EU])"", ""Jun 15, 2007 (Europe [EU])"", ""Jun 19, 2007 (North America [NA])"", ""Jun 19, 2007 (North America [NA])"", ""Sep 27, 2007 (Australia [AU])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Racing"", ""Sport""]","[""Non-fiction""]","[""Codemasters"", ""Sony Computer Entertainment, Inc. (SCEI)"", ""Codemasters Southam""]",
524,Dirt 3,https://www.igdb.com/g/ek,7.7532355678243325,Main Game,"[""May 24, 2011 (North America [NA])"", ""May 24, 2011 (Europe [EU])"", ""May 24, 2011 ()"", ""Aug 25, 2011 (Japan [JP])"", ""May 24, 2011 ()"", ""May 24, 2011 ()""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Racing"", ""Sport""]","[""Non-fiction""]","[""Codemasters"", ""Codemasters Southam""]",
561,Colin McRae: Dirt 2,https://www.igdb.com/g/fl,7.895166456980747,Main Game,"[""Sep 08, 2009 ()"", ""Sep 08, 2009 (North America [NA])"", ""Sep 08, 2009 ()"", ""Sep 08, 2009 ()"", ""Sep 11, 2009 (Europe [EU])"", ""Dec 01, 2009 ()"", ""TBD ()"", ""Nov 05, 2009 (Japan [JP])""]","[""OnLive Game System"", ""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Racing"", ""Sport""]","[""Action"", ""Non-fiction""]","[""Codemasters"", ""Codemasters Southam"", ""Sony Computer Entertainment""]",
2159,Race Driver: Grid,https://www.igdb.com/g/1nz,7.837036467587304,Main Game,"[""Jun 12, 2008 (Australia [AU])"", ""Jun 03, 2008 (North America [NA])"", ""May 30, 2008 (Europe [EU])"", ""Jun 03, 2008 (North America [NA])"", ""Jun 12, 2008 (Australia [AU])"", ""Mar 28, 2013 (Worldwide [WW])"", ""May 30, 2008 (Europe [EU])"", ""Jun 12, 2008 (Australia [AU])"", ""Jun 03, 2008 (North America [NA])"", ""Jun 04, 2010 (Worldwide [WW])"", ""May 30, 2008 (Europe [EU])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""Arcade""]","[""Racing"", ""Simulator"", ""Sport""]","[""Non-fiction""]","[""Sega"", ""Codemasters Southam"", ""Feral Interactive"", ""Codemasters""]",
2138,Grid 2,https://www.igdb.com/g/1ne,7.303591333087217,Main Game,"[""May 28, 2013 (North America [NA])"", ""May 31, 2013 (Europe [EU])"", ""May 30, 2013 (Australia [AU])"", ""Jul 25, 2013 (Japan [JP])"", ""Jul 25, 2013 (Japan [JP])"", ""Sep 25, 2014 (Worldwide [WW])"", ""May 28, 2013 (North America [NA])"", ""May 27, 2013 (North America [NA])"", ""May 31, 2013 (Europe [EU])"", ""May 30, 2013 (Australia [AU])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Arcade"", ""Racing"", ""Simulator"", ""Sport""]","[""Non-fiction""]","[""Codemasters Southam"", ""Codemasters"", ""Feral Interactive""]",
533,Dishonored,https://www.igdb.com/g/et,8.476206304926286,Main Game,"[""Oct 11, 2012 (Australia [AU])"", ""Oct 09, 2012 (North America [NA])"", ""Oct 12, 2012 (Europe [EU])"", ""Oct 12, 2012 (Europe [EU])"", ""Oct 11, 2012 (Australia [AU])"", ""Oct 12, 2012 (Europe [EU])"", ""Oct 09, 2012 (North America [NA])"", ""Oct 11, 2012 (Australia [AU])"", ""Oct 09, 2012 (North America [NA])"", ""Oct 11, 2012 (Japan [JP])"", ""Oct 11, 2012 (Japan [JP])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Adventure"", ""Puzzle"", ""Role-playing (RPG)""]","[""Action"", ""Stealth""]","[""Arkane Studios"", ""Bethesda Softworks""]",
11118,Dishonored 2,https://www.igdb.com/g/8ku,8.48005021121207,Main Game,"[""Nov 11, 2016 (Worldwide [WW])"", ""Nov 11, 2016 (Worldwide [WW])"", ""Nov 11, 2016 (Worldwide [WW])""]","[""PC (Microsoft Windows)"", ""PlayStation 4"", ""Xbox One""]","[""Adventure"", ""Role-playing (RPG)"", ""Shooter""]","[""Action"", ""Stealth""]","[""Arkane Studios"", ""Bethesda Softworks""]",
37030,Dishonored: Death of the Outsider,https://www.igdb.com/g/skm,7.96167711300862,Standalone Expansion,"[""Sep 15, 2017 (Worldwide [WW])"", ""Sep 15, 2017 (Worldwide [WW])"", ""Sep 14, 2017 (Worldwide [WW])""]","[""PC (Microsoft Windows)"", ""PlayStation 4"", ""Xbox One""]","[""Adventure"", ""Puzzle"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy"", ""Stealth""]","[""Arkane Studios"", ""Bethesda Softworks""]",
5082,Divinity: Original Sin,https://www.igdb.com/g/3x6,8.533348225807892,Main Game,"[""Jun 30, 2014 (Worldwide [WW])"", ""Jun 30, 2014 (North America [NA])""]","[""Mac"", ""PC (Microsoft Windows)""]","[""Adventure"", ""Indie"", ""Puzzle"", ""Role-playing (RPG)"", ""Turn-based strategy (TBS)""]","[""Fantasy"", ""Historical"", ""Open world""]","[""Larian Studios""]",
11800,Divinity: Original Sin II,https://www.igdb.com/g/93s,8.748122732344218,Main Game,"[""Jan 31, 2019 (Worldwide [WW])"", ""Sep 14, 2017 (North America [NA])"", ""Sep 14, 2017 (Worldwide [WW])""]","[""Mac"", ""PC (Microsoft Windows)""]","[""Adventure"", ""Role-playing (RPG)"", ""Strategy""]","[""Fantasy""]","[""Larian Studios"", ""Elverils LLC""]",
55935,Doki Doki Literature Club!,https://www.igdb.com/g/175r,8.186940629906344,Main Game,"[""Sep 22, 2017 (Worldwide [WW])"", ""Dec 10, 2025 (Worldwide [WW])"", ""Sep 22, 2017 (Worldwide [WW])"", ""Sep 22, 2017 (Worldwide [WW])"", ""Dec 03, 2025 (Worldwide [WW])""]","[""Mac"", ""PC (Microsoft Windows)"", ""Android"", ""iOS"", ""Linux""]","[""Adventure"", ""Indie"", ""Visual Novel""]","[""Horror"", ""Romance""]","[""Team Salvato"", ""Serenity Forge""]",
673,Doom,https://www.igdb.com/g/ip,8.500729541907148,Main Game,"[""1994 (Worldwide [WW])"", ""Dec 10, 1993 (North America [NA])"", ""1993 (Europe [EU])"", ""Dec 09, 1994 (Japan [JP])"", ""Oct 04, 1993 (Worldwide [WW])"", ""2002 (North America [NA])"", ""1993 (Australia [AU])""]","[""Windows Mobile"", ""PC-9800 Series"", ""Linux"", ""DOS""]","[""Shooter""]","[""Action"", ""Horror"", ""Science fiction""]","[""Infinity"", ""id Software"", ""Imagineer""]",
312,Doom II: Hell on Earth,https://www.igdb.com/g/8o,8.530297493003294,Main Game,"[""May 11, 2004 (North America [NA])"", ""1995 (Japan [JP])"", ""Oct 10, 1994 (Europe [EU])"", ""Jun 27, 1995 (North America [NA])"", ""May 1996 (Japan [JP])"", ""May 1995 (Japan [JP])"", ""1995 (North America [NA])"", ""Sep 30, 1994 (North America [NA])""]","[""Tapwave Zodiac"", ""Mac"", ""PC (Microsoft Windows)"", ""PC-9800 Series"", ""DOS""]","[""Puzzle"", ""Shooter""]","[""Action"", ""Horror"", ""Science fiction""]","[""Imagineer"", ""Virgin Interactive Entertainment (Europe) Ltd."", ""GT Interactive Software"", ""id Software"", ""Lion Entertainment"", ""Nerve Software, LLC"", ""MachineWorks Northwest"", ""Bethesda Softworks"", ""Tapwave""]",
280,Doom 3,https://www.igdb.com/g/7s,7.906242399333695,Main Game,"[""Oct 04, 2004 ()"", ""Mar 15, 2005 (Europe [EU])"", ""Mar 14, 2005 (Europe [EU])"", ""Apr 03, 2005 ()"", ""Aug 03, 2004 ()"", ""Mar 14, 2005 (Worldwide [WW])""]","[""Mac"", ""PC (Microsoft Windows)"", ""Xbox"", ""Linux""]","[""Shooter""]","[""Action"", ""Horror"", ""Science fiction"", ""Survival""]","[""id Software"", ""Vicarious Visions"", ""Splash Damage"", ""Activision"", ""Aspyr Media""]",
7351,Doom,https://www.igdb.com/g/5o7,8.51448155695551,Main Game,"[""May 12, 2016 (Worldwide [WW])"", ""May 13, 2016 (Worldwide [WW])"", ""May 13, 2016 (Worldwide [WW])""]","[""PC (Microsoft Windows)"", ""PlayStation 4"", ""Xbox One""]","[""Shooter""]","[""Action"", ""Horror"", ""Science fiction""]","[""BattleCry Studios"", ""Certain Affinity"", ""ZeniMax Germany"", ""MachineGames"", ""Bethesda Softworks"", ""id Software"", ""Tango Gameworks"", ""Escalation Studios""]",
76,Dragon Age: Origins,https://www.igdb.com/g/24,8.626437229516073,Main Game,"[""Nov 20, 2009 (Europe [EU])"", ""Nov 19, 2009 (Australia [AU])"", ""Nov 03, 2009 (North America [NA])"", ""Nov 05, 2009 (Australia [AU])"", ""Jan 27, 2011 (Japan [JP])"", ""Nov 06, 2009 (Europe [EU])"", ""Nov 03, 2009 (North America [NA])"", ""Jan 27, 2011 (Japan [JP])"", ""Nov 06, 2009 (Europe [EU])"", ""Dec 21, 2009 (Worldwide [WW])"", ""Nov 05, 2009 (Australia [AU])"", ""Jan 27, 2011 (Japan [JP])"", ""Nov 03, 2009 (North America [NA])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Role-playing (RPG)""]","[""Action"", ""Fantasy"", ""Open world""]","[""Electronic Arts"", ""Edge of Reality"", ""BioWare Edmonton""]",
78,Dragon Age II,https://www.igdb.com/g/26,7.409506554857277,Main Game,"[""Mar 11, 2011 (Europe [EU])"", ""Mar 11, 2011 (Europe [EU])"", ""Mar 10, 2011 (Australia [AU])"", ""Mar 10, 2011 (Australia [AU])"", ""Mar 08, 2011 (North America [NA])"", ""Mar 30, 2011 (Japan [JP])"", ""Mar 11, 2011 (Europe [EU])"", ""Mar 08, 2011 (North America [NA])"", ""Feb 02, 2012 (Japan [JP])"", ""Mar 11, 2011 (Europe [EU])"", ""Mar 08, 2011 (North America [NA])"", ""Mar 08, 2011 (North America [NA])"", ""Mar 10, 2011 (Australia [AU])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Adventure"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy""]","[""Electronic Arts"", ""BioWare Mythic"", ""TransGaming Technologies"", ""BioWare Austin"", ""Mesopotamia Software"", ""BioWare Edmonton""]",
1887,Dragon Age: Inquisition,https://www.igdb.com/g/1gf,8.2465958229009,Main Game,"[""Nov 18, 2014 (North America [NA])"", ""Nov 18, 2014 (Australia [AU])"", ""Nov 18, 2014 (North America [NA])"", ""Nov 18, 2014 (North America [NA])"", ""Nov 18, 2014 (Australia [AU])"", ""Nov 21, 2014 (Europe [EU])"", ""Nov 27, 2014 (Japan [JP])"", ""Nov 27, 2014 (Japan [JP])"", ""Nov 27, 2014 (Japan [JP])"", ""Nov 18, 2014 (North America [NA])"", ""Nov 21, 2014 (Europe [EU])"", ""Nov 18, 2014 (Australia [AU])"", ""Nov 27, 2014 (Japan [JP])"", ""Nov 18, 2014 (Australia [AU])"", ""Nov 18, 2014 (North America [NA])"", ""Nov 21, 2014 (Europe [EU])"", ""Nov 18, 2014 (Australia [AU])"", ""Nov 21, 2014 (Europe [EU])"", ""Nov 27, 2014 (Japan [JP])"", ""Nov 21, 2014 (Europe [EU])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""PlayStation 4"", ""Xbox One"", ""Xbox 360""]","[""Adventure"", ""Role-playing (RPG)"", ""Strategy"", ""Tactical""]","[""Action"", ""Fantasy"", ""Historical"", ""Open world""]","[""Electronic Arts"", ""BioWare Edmonton"", ""BioWare""]",
957,Duke Nukem,https://www.igdb.com/g/ql,7.027233757766595,Main Game,"[""Dec 06, 2012 (Worldwide [WW])"", ""Jul 01, 1991 (North America [NA])"", ""1992 (Europe [EU])"", ""Dec 06, 2012 (Worldwide [WW])""]","[""Mac"", ""PC (Microsoft Windows)"", ""DOS""]","[""Arcade"", ""Platform"", ""Shooter""]","[""Action"", ""Science fiction""]","[""Apogee Software"", ""Interceptor Entertainment"", ""PC-SIG"", ""cdv Software Entertainment""]",
956,Duke Nukem II,https://www.igdb.com/g/qk,6.92719892796858,Main Game,"[""Jul 02, 2013 (Worldwide [WW])"", ""Apr 03, 2013 (Worldwide [WW])"", ""Jul 02, 2013 (Worldwide [WW])"", ""1993 (Europe [EU])"", ""Dec 03, 1993 (North America [NA])"", ""Jan 05, 1998 (Worldwide [WW])""]","[""Mac"", ""PC (Microsoft Windows)"", ""iOS"", ""DOS""]","[""Arcade"", ""Platform"", ""Shooter""]","[""Action"", ""Science fiction""]","[""Apogee Software"", ""Interceptor Entertainment""]",
342,Duke Nukem 3D,https://www.igdb.com/g/9i,8.233389944595006,Main Game,"[""1998 ()"", ""May 1996 (Europe [EU])"", ""Jan 29, 1996 (North America [NA])"", ""Apr 19, 1996 (North America [NA])"", ""Jun 06, 1997 (North America [NA])""]","[""Mac"", ""PC (Microsoft Windows)"", ""DOS""]","[""Puzzle"", ""Shooter""]","[""Action"", ""Comedy"", ""Science fiction""]","[""MacSoft Games"", ""3D Realms"", ""U.S. Gold"", ""FormGen""]",
490,Duke Nukem Forever,https://www.igdb.com/g/dm,5.717899948473142,Main Game,"[""Jun 14, 2011 (North America [NA])"", ""Nov 03, 2011 (Europe [EU])"", ""Aug 18, 2011 (Worldwide [WW])"", ""Jun 10, 2011 (Worldwide [WW])"", ""Jun 10, 2011 (Europe [EU])"", ""Jun 10, 2011 (Worldwide [WW])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Adventure"", ""Shooter""]","[""Action"", ""Comedy"", ""Science fiction""]","[""Triptych Games"", ""Gearbox Software"", ""3D Realms"", ""2K Games"", ""GT Interactive Software"", ""Take-Two Interactive"", ""Piranha Games"", ""Gathering of Developers"", ""Aspyr Media""]",
8505,Duke Nukem: Manhattan Project,https://www.igdb.com/g/6k9,7.548674477104617,Main Game,"[""Apr 23, 2013 (Worldwide [WW])"", ""May 14, 2002 (North America [NA])"", ""Jun 23, 2010 (Worldwide [WW])"", ""Mar 10, 2009 (Worldwide [WW])"", ""Jan 09, 2014 (Worldwide [WW])"", ""Aug 31, 2015 (Europe [EU])"", ""Jun 14, 2002 (Europe [EU])""]","[""Mac"", ""PC (Microsoft Windows)"", ""iOS"", ""Xbox 360""]","[""Adventure"", ""Platform"", ""Shooter""]","[""Action"", ""Science fiction""]","[""Apogee Software"", ""Interceptor Entertainment"", ""Microsoft Game Studios"", ""Arush Entertainment"", ""Sunstorm Interactive"", ""Spawn Studios"", ""3D Realms""]",
2130,Dust: An Elysian Tail,https://www.igdb.com/g/1n6,7.5893831245088474,Main Game,"[""May 24, 2013 (Worldwide [WW])"", ""Sep 10, 2018 (North America [NA])"", ""Dec 17, 2013 (Worldwide [WW])"", ""Dec 17, 2013 (Worldwide [WW])"", ""Oct 08, 2015 (Worldwide [WW])"", ""Aug 15, 2012 (Worldwide [WW])"", ""Sep 10, 2018 ()"", ""Oct 07, 2014 (North America [NA])"", ""Oct 08, 2014 (Europe [EU])""]","[""Mac"", ""PC (Microsoft Windows)"", ""Nintendo Switch"", ""PlayStation 4"", ""iOS"", ""Xbox 360"", ""Linux""]","[""Adventure"", ""Hack and slash/Beat 'em up"", ""Indie"", ""Platform"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy""]","[""Microsoft Studios"", ""Humble Hearts""]",
56,The Elder Scrolls III: Morrowind,https://www.igdb.com/g/1k,8.554914315156052,Main Game,"[""Nov 22, 2002 (Europe [EU])"", ""May 02, 2002 (Europe [EU])"", ""Jun 06, 2002 (North America [NA])"", ""May 01, 2002 (North America [NA])""]","[""PC (Microsoft Windows)"", ""Xbox""]","[""Adventure"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy"", ""Open world"", ""Sandbox""]","[""ZeniMax Media"", ""Bethesda Game Studios"", ""Bethesda Softworks""]",
59,The Elder Scrolls IV: Oblivion,https://www.igdb.com/g/1n,8.503557975316335,Main Game,"[""Sep 27, 2007 (Japan [JP])"", ""Apr 27, 2007 (Europe [EU])"", ""Mar 20, 2007 (North America [NA])"", ""Apr 26, 2007 (Australia [AU])"", ""Jul 26, 2007 (Japan [JP])"", ""Mar 31, 2006 (Asia [AS])"", ""Mar 24, 2006 (Europe [EU])"", ""Mar 20, 2006 (North America [NA])"", ""Mar 20, 2006 (North America [NA])"", ""Mar 23, 2006 (Australia [AU])"", ""Mar 23, 2006 (Australia [AU])"", ""Mar 24, 2006 (Europe [EU])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Adventure"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy"", ""Historical"", ""Open world"", ""Sandbox""]","[""Bethesda Game Studios"", ""2K Games"", ""4J Studios"", ""Bethesda Softworks"", ""Ubisoft Entertainment""]",
472,The Elder Scrolls V: Skyrim,https://www.igdb.com/g/d4,8.764206689388116,Main Game,"[""Dec 08, 2011 (Japan [JP])"", ""Nov 10, 2011 (Worldwide [WW])"", ""Nov 11, 2011 (North America [NA])"", ""Nov 11, 2011 (Worldwide [WW])"", ""Dec 08, 2011 (Japan [JP])"", ""Nov 10, 2011 (North America [NA])"", ""Nov 11, 2011 (Europe [EU])"", ""Dec 08, 2011 (Japan [JP])"", ""Nov 11, 2011 (Worldwide [WW])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Adventure"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy"", ""Open world"", ""Sandbox"", ""Stealth""]","[""Bethesda Game Studios"", ""Bethesda Softworks""]",
13,Fallout: A Post Nuclear Role Playing Game,https://www.igdb.com/g/d,8.572066587563366,Main Game,"[""Sep 11, 2002 (Europe [EU])"", ""Oct 10, 1997 (North America [NA])"", ""Q4 1997 (Europe [EU])"", ""Aug 19, 2009 (Worldwide [WW])"", ""Q4 1997 (Europe [EU])"", ""Oct 10, 1997 (North America [NA])"", ""Jul 30, 2012 (Europe [EU])"", ""Jan 03, 2012 (Worldwide [WW])"", ""Q4 1997 (Europe [EU])"", ""Oct 10, 1997 (North America [NA])""]","[""OnLive Game System"", ""Mac"", ""PC (Microsoft Windows)"", ""Linux"", ""DOS""]","[""Role-playing (RPG)""]","[""Open world"", ""Science fiction"", ""Stealth"", ""Survival""]","[""Edusoft"", ""MacPlay"", ""The Omni Group"", ""Interplay Entertainment"", ""Black Isle Studios"", ""Bethesda Softworks""]",
14,Fallout 2,https://www.igdb.com/g/e,8.949405757217976,Main Game,"[""Oct 29, 1998 (North America [NA])"", ""Jan 24, 2013 (Worldwide [WW])"", ""Sep 11, 2002 (Europe [EU])"", ""Aug 19, 2009 (Worldwide [WW])"", ""Q1 1999 (Europe [EU])"", ""Aug 23, 2002 (North America [NA])""]","[""Mac"", ""PC (Microsoft Windows)""]","[""Puzzle"", ""Role-playing (RPG)""]","[""Comedy"", ""Open world"", ""Science fiction"", ""Stealth"", ""Survival""]","[""Interplay Entertainment"", ""Black Isle Studios"", ""MacPlay"", ""The Omni Group"", ""Bethesda Softworks""]",
15,Fallout 3,https://www.igdb.com/g/f,8.338313040771224,Main Game,"[""Jan 15, 2009 (Japan [JP])"", ""Oct 31, 2008 (Europe [EU])"", ""Oct 28, 2008 (North America [NA])"", ""Oct 31, 2008 (Worldwide [WW])"", ""Oct 28, 2008 (North America [NA])"", ""Oct 31, 2008 (Europe [EU])"", ""Oct 28, 2008 (North America [NA])"", ""Oct 31, 2008 (Australia [AU])"", ""Oct 31, 2008 (Australia [AU])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Role-playing (RPG)"", ""Shooter""]","[""Action"", ""Open world"", ""Sandbox"", ""Science fiction"", ""Stealth"", ""Survival""]","[""Bethesda Game Studios"", ""Bethesda Softworks""]",
16,Fallout: New Vegas,https://www.igdb.com/g/g,8.71177508209094,Main Game,"[""Nov 04, 2010 (Japan [JP])"", ""Oct 19, 2010 (North America [NA])"", ""Nov 04, 2010 (Asia [AS])"", ""Oct 22, 2010 (Europe [EU])"", ""Oct 19, 2010 (North America [NA])"", ""Oct 19, 2010 (North America [NA])"", ""Oct 22, 2010 (Europe [EU])"", ""Nov 04, 2010 (Asia [AS])"", ""Nov 04, 2010 (Asia [AS])"", ""Oct 22, 2010 (Europe [EU])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Role-playing (RPG)"", ""Shooter""]","[""Action"", ""Open world"", ""Sandbox"", ""Science fiction"", ""Stealth"", ""Survival""]","[""Bandai Namco Entertainment"", ""Obsidian Entertainment"", ""1C/Cenega"", ""Bethesda Softworks""]",
102873,"Pokémon: Let's Go, Eevee!",https://www.igdb.com/g/27dl,6.994486554566223,Remake,"[""Nov 16, 2018 (Europe [EU])"", ""Nov 16, 2018 (Japan [JP])"", ""Nov 16, 2018 (North America [NA])""]","[""Nintendo Switch""]","[""Adventure"", ""Role-playing (RPG)""]","[""Fantasy"", ""Kids"", ""Open world""]","[""Nintendo"", ""Game Freak"", ""Digital Works Entertainment""]",
115284,The Legend of Zelda: Link's Awakening,https://www.igdb.com/g/2gyc,8.254434645611294,Remake,"[""Sep 20, 2019 (Worldwide [WW])"", ""Jun 05, 2025 (Worldwide [WW])""]","[""Nintendo Switch 2"", ""Nintendo Switch""]","[""Adventure"", ""Puzzle""]","[""Action"", ""Fantasy""]","[""Grezzo"", ""Nintendo"", ""Digital Works Entertainment""]",
529,Far Cry 3,https://www.igdb.com/g/ep,8.338843715667329,Main Game,"[""Nov 28, 2012 ()"", ""Dec 04, 2012 (North America [NA])"", ""Nov 28, 2012 ()"", ""Nov 30, 2012 (Europe [EU])"", ""Nov 28, 2012 ()""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Adventure"", ""Shooter""]","[""Action"", ""Open world"", ""Sandbox"", ""Stealth"", ""Survival""]","[""Ubisoft Montreal"", ""Massive Entertainment"", ""Ubisoft Shanghai"", ""Ubisoft Entertainment""]",
8191,Final Doom,https://www.igdb.com/g/6bj,7.926146042578176,Bundle,"[""Dec 04, 1996 (North America [NA])"", ""1996 (North America [NA])"", ""Oct 02, 1997 (Japan [JP])"", ""Oct 1996 (Europe [EU])"", ""Oct 01, 1996 (North America [NA])"", ""1996 (Europe [EU])"", ""1996 (Europe [EU])"", ""May 31, 1996 (North America [NA])""]","[""Mac"", ""PC (Microsoft Windows)"", ""DOS"", ""PlayStation""]","[""Shooter""]","[""Action"", ""Horror"", ""Science fiction""]","[""Midway Home Entertainment"", ""SoftBank"", ""Williams Entertainment"", ""id Software"", ""GT Interactive Software"", ""Atari Games""]",
980,Grand Theft Auto,https://www.igdb.com/g/r8,7.50690708433393,Main Game,"[""TBD (Worldwide [WW])"", ""Aug 27, 1998 (Japan [JP])"", ""Oct 21, 1997 (Europe [EU])"", ""Oct 21, 1997 (Europe [EU])"", ""Jun 30, 1998 (North America [NA])"", ""Feb 28, 1998 (North America [NA])"", ""Feb 28, 1998 (North America [NA])"", ""Dec 12, 1997 (Europe [EU])"", ""Mar 2003 (Worldwide [WW])""]","[""Nintendo 64"", ""PC (Microsoft Windows)"", ""DOS"", ""PlayStation""]","[""Adventure"", ""Racing"", ""Shooter""]","[""Action"", ""Open world"", ""Sandbox""]","[""DMA Design"", ""BMG Interactive"", ""Take-Two Interactive"", ""Visual Science"", ""ASC Games"", ""Rockstar Games"", ""Syscom Entertainment""]",
